mesh_code,second,sixth,latest,latest_single
53385700,1,1,1,0
53385701,1,1,1,0
53385710,1,1,1,0
53385711,1,1,1,0
53386700,1,1,1,0
53386701,1,1,1,0
53386710,1,1,1,0
53386711,1,1,1,0
53387700,1,1,1,0
53387701,1,1,1,0
53387710,1,1,1,0
53387711,0,0,1,0
53390000,0,0,1,0
53390001,0,1,1,0
53390010,1,1,1,0
53390011,0,1,1,0
53391000,1,1,1,0
53391001,0,0,1,0
53391010,0,1,1,0
53391011,0,0,1,0
53392000,1,1,1,0
53392001,0,0,1,0
53392010,1,1,1,0
53392011,1,1,1,0
53393000,0,1,1,0
53393001,0,1,1,0
53393010,0,1,1,0
53393011,0,0,1,0
53394000,1,1,1,0
53394001,1,1,1,0
53394010,1,1,1,0
53394011,1,1,1,0
53395000,1,1,1,0
53395001,1,1,1,0
53395010,1,1,1,0
53395011,1,1,1,0
53396000,1,1,1,0
53396001,0,1,1,0
53396010,1,1,1,0
53396011,1,1,1,0
53397000,1,1,1,0
53397001,1,1,1,0
53397010,0,1,1,0
53397011,0,1,1,0
53390100,0,0,1,0
53390101,0,0,1,1
53390110,0,0,1,0
53390111,0,0,1,1
53391100,0,1,1,0
53391101,1,1,1,0
53391110,0,0,1,0
53391111,1,1,1,0
53392100,1,1,1,0
53392101,1,1,1,0
53392110,0,0,1,0
53392111,0,0,1,0
53393100,0,0,1,0
53393101,0,0,1,0
53393110,1,1,1,0
53393111,0,0,1,0
53394100,1,1,1,0
53394101,0,0,1,0
53394110,1,1,1,0
53394111,0,0,1,0
53395100,1,1,1,0
53395101,0,0,1,0
53395110,1,1,1,0
53395111,0,0,1,0
53396100,1,1,1,0
53396101,1,1,1,0
53396110,0,1,1,0
53396111,0,0,1,0
53397100,1,1,1,0
53397101,0,0,1,1
53397110,1,1,1,0
53397111,0,0,1,1
53390200,0,0,1,0
53390201,0,0,0,0
53390210,0,0,1,0
53390211,0,0,0,0
53391200,1,1,1,0
53391201,0,0,1,1
53391210,1,1,1,0
53391211,0,0,1,0
53392200,1,1,1,0
53392201,0,0,0,0
53392210,0,0,1,0
53392211,0,0,0,0
53393200,0,0,1,1
53393201,0,0,0,0
53393210,0,0,1,0
53393211,0,0,0,0
53394200,0,0,1,0
53394201,0,0,0,0
53394210,0,0,1,0
53394211,0,0,0,0
53395200,0,0,1,1
53395201,0,0,0,0
53395210,0,0,1,0
53395211,0,0,0,0
53396200,0,0,1,0
53396201,0,0,0,0
53396210,0,0,1,0
53396211,0,0,0,0
53397200,0,0,1,1
53397201,0,0,0,0
53397210,0,0,1,1
53397211,0,0,1,1
53390300,0,0,0,0
53390301,0,0,0,0
53390310,0,0,0,0
53390311,0,0,0,0
53391300,0,0,0,0
53391301,0,0,0,0
53391310,0,0,0,0
53391311,0,0,0,0
53392300,0,0,0,0
53392301,0,0,0,0
53392310,0,0,0,0
53392311,0,0,0,0
53393300,0,0,0,0
53393301,0,0,0,0
53393310,0,0,0,0
53393311,0,0,0,0
53394300,0,0,0,0
53394301,0,0,0,0
53394310,0,0,0,0
53394311,0,0,0,0
53395300,0,0,0,0
53395301,0,0,0,0
53395310,0,0,0,0
53395311,0,0,0,0
53396300,0,0,0,0
53396301,0,0,0,0
53396310,0,0,0,0
53396311,0,0,0,0
53397300,0,0,0,0
53397301,0,0,0,0
53397310,0,0,0,0
53397311,0,0,0,0
53390400,0,0,0,0
53390401,0,0,0,0
53390410,0,0,0,0
53390411,0,0,0,0
53391400,0,0,0,0
53391401,0,0,0,0
53391410,0,0,0,0
53391411,0,0,0,0
53392400,0,0,0,0
53392401,0,0,0,0
53392410,0,0,0,0
53392411,0,0,0,0
53393400,0,0,0,0
53393401,0,0,0,0
53393410,0,0,0,0
53393411,0,0,0,0
53394400,0,0,0,0
53394401,0,0,0,0
53394410,0,0,0,0
53394411,0,0,0,0
53395400,0,0,0,0
53395401,0,0,0,0
53395410,0,0,0,0
53395411,0,0,0,0
53396400,0,0,0,0
53396401,0,0,0,0
53396410,0,0,0,0
53396411,0,0,0,0
53397400,0,0,0,0
53397401,0,0,0,0
53397410,0,0,0,0
53397411,0,0,0,0
53390500,0,0,0,0
53390510,0,0,0,0
53390511,0,0,0,0
53391500,0,0,0,0
53391501,0,0,0,0
53391510,0,0,0,0
53391511,0,0,0,0
53392500,0,0,0,0
53392501,0,0,0,0
53392510,0,0,0,0
53392511,0,0,0,0
53393500,0,0,0,0
53393501,0,0,0,0
53393510,0,0,0,0
53393511,0,0,0,0
53394500,0,0,0,0
53394501,0,0,0,0
53394510,0,0,0,0
53394511,0,0,0,0
53395500,0,0,0,0
53395501,0,0,0,0
53395510,0,0,0,0
53395511,0,0,0,0
53396500,0,0,0,0
53396501,0,0,0,0
53396510,0,0,0,0
53396511,0,0,0,0
53397500,0,0,0,0
53397501,0,0,0,0
53397510,0,0,0,0
53397511,0,0,0,0
53390601,0,0,0,0
53390611,0,0,0,0
53391610,0,0,0,0
53391611,0,0,0,0
53392600,0,0,0,0
53392601,0,0,0,0
53392610,0,0,0,0
53392611,0,0,0,0
53393600,0,0,0,0
53393601,0,0,0,0
53393610,0,0,0,0
53393611,0,0,0,0
53394600,0,0,0,0
53394601,0,0,0,0
53394610,0,0,0,0
53394611,0,0,0,0
53395600,0,0,0,0
53395601,0,0,0,0
53395610,0,0,0,0
53395611,0,0,0,0
53396600,0,0,0,0
53396601,0,0,0,0
53396610,0,0,0,0
53396611,0,0,0,0
53397600,0,0,0,0
53397601,0,0,0,0
53397610,0,0,0,0
53397611,0,0,0,0
53390700,0,0,0,0
53390701,0,0,0,0
53390710,0,0,0,0
53390711,0,0,0,0
53391700,0,0,0,0
53391701,0,0,0,0
53391710,0,0,0,0
53391711,0,0,0,0
53393700,0,0,0,0
53393710,0,0,0,0
53393711,0,0,0,0
53394700,0,0,0,0
53394701,0,0,0,0
53394710,0,0,0,0
53394711,0,0,0,0
53395700,0,0,0,0
53395701,0,0,0,0
53395710,0,0,0,0
53395711,0,0,0,0
53396700,0,0,0,0
53396701,0,0,0,0
53396710,0,0,0,0
53396711,0,0,0,0
53397700,0,0,0,0
53397701,0,0,0,0
53397710,0,0,0,0
53397711,0,0,0,0
53400000,0,0,0,0
53400001,0,0,0,0
53400010,0,0,0,0
53400011,0,0,0,0
53401000,0,0,0,0
53401001,0,0,0,0
53401010,0,0,0,0
53401011,0,0,0,0
53402000,0,0,0,0
53402001,0,0,0,0
53402010,0,0,0,0
53402011,0,0,0,0
53403000,0,0,0,0
53403001,0,0,0,0
53403010,0,0,0,0
53403011,0,0,0,0
53404000,0,0,0,0
53404001,0,0,0,0
53404010,0,0,0,0
53404011,0,0,0,0
53405000,0,0,0,0
53405001,0,0,0,0
53405010,0,0,0,0
53405011,0,0,0,0
53406000,0,0,0,0
53406001,0,0,0,0
53406010,0,0,0,0
53406011,0,0,0,0
53407000,0,0,0,0
53407001,0,0,0,0
53407010,0,0,0,0
53407011,0,0,0,0
53400100,0,0,0,0
53400101,0,0,0,0
53400110,0,0,0,0
53400111,0,0,0,0
53401100,0,0,0,0
53401101,0,0,0,0
53401110,0,0,0,0
53401111,0,0,0,0
53402100,0,0,0,0
53402101,0,0,0,0
53402110,0,0,0,0
53402111,0,0,0,0
53403100,0,0,0,0
53403101,0,0,0,0
53403110,0,0,0,0
53403111,0,0,0,0
53404100,0,0,0,0
53404101,0,0,0,0
53404110,0,0,0,0
53404111,0,0,0,0
53405100,0,0,0,0
53405101,0,0,0,0
53405110,0,0,0,0
53405111,0,0,0,0
53406100,0,0,0,0
53406101,0,0,0,0
53406110,0,0,0,0
53406111,0,0,0,0
53407100,0,0,0,0
53407101,0,0,0,0
53407110,0,0,0,0
53407111,0,0,0,0
53400200,0,0,0,0
53400201,0,0,0,0
53400210,0,0,0,0
53400211,0,0,0,0
53401200,0,0,0,0
53401201,0,0,0,0
53401210,0,0,0,0
53401211,0,0,0,0
53402200,0,0,0,0
53402201,0,0,0,0
53402210,0,0,0,0
53402211,0,0,0,0
53403200,0,0,0,0
53403201,0,0,0,0
53403210,0,0,0,0
53403211,0,0,0,0
53404200,0,0,0,0
53404201,0,0,0,0
53404210,0,0,0,0
53404211,0,0,0,0
53405200,0,0,0,0
53405201,0,0,0,0
53405210,0,0,0,0
53405211,0,0,0,0
53406200,0,0,0,0
53406201,0,0,0,0
53406210,0,0,0,0
53406211,0,0,0,0
53407200,0,0,0,0
53407201,0,0,0,0
53407210,0,0,0,0
53407211,0,0,0,0
53400300,0,0,0,0
53400310,0,0,0,0
53401300,0,0,0,0
53401310,0,0,0,0
53402300,0,0,0,0
53402301,0,0,0,0
53402310,0,0,0,0
53402311,0,0,0,0
53403300,0,0,0,0
53403301,0,0,0,0
53403310,0,0,0,0
53403311,0,0,0,0
53404300,0,0,0,0
53404301,0,0,0,0
53404310,0,0,0,0
53404311,0,0,0,0
53405300,0,0,0,0
53405301,0,0,0,0
53405310,0,0,0,0
53405311,0,0,0,0
53406300,0,0,0,0
53406301,0,0,0,0
53406310,0,0,0,0
53406311,0,0,0,0
53407300,0,0,0,0
53407301,0,0,0,0
53407310,0,0,0,0
53407311,0,0,0,0
53402410,0,0,0,0
53403400,0,0,0,0
53403410,0,0,0,0
53403411,0,0,0,0
53404400,0,0,0,0
53404401,0,0,0,0
53404410,0,0,0,0
53404411,0,0,0,0
53405400,0,0,0,0
53405401,0,0,0,0
53405410,0,0,0,0
53405411,0,0,0,0
53406400,0,0,0,0
53406401,0,0,0,0
53406410,0,0,0,0
53406411,0,0,0,0
53407400,0,0,0,0
53407401,0,0,0,0
53407410,0,0,0,0
53407411,0,0,0,0
53404500,0,0,0,0
53404501,0,0,0,0
53404510,0,0,0,0
53404511,0,0,0,0
53405500,0,0,0,0
53405501,0,0,0,0
53405510,0,0,0,0
53405511,0,0,0,0
53406500,0,0,0,0
53406501,0,0,0,0
53406510,0,0,0,0
53406511,0,0,0,0
53407500,0,0,0,0
53407501,0,0,0,0
53407510,0,0,0,0
53407511,0,0,0,0
53404600,0,0,0,0
53404601,0,0,0,0
53404610,0,0,0,0
53404611,0,0,0,0
53405600,0,0,0,0
53405601,0,0,0,0
53405610,0,0,0,0
53406600,0,0,0,0
53404710,0,0,0,0
54320701,0,0,0,0
54320711,0,0,0,0
54321701,0,0,0,0
54330000,0,0,0,0
54330001,0,0,0,0
54330010,0,0,0,0
54330011,0,0,0,0
54331000,0,0,0,0
54331001,0,0,0,0
54331010,0,0,0,0
54331011,0,0,0,0
54330110,0,0,0,0
54331100,0,0,0,0
54331110,0,0,0,0
54331111,0,0,0,0
54332101,0,0,0,0
54332110,0,0,0,0
54332111,0,0,0,0
54333100,0,0,0,0
54333101,0,0,0,0
54333111,0,0,0,0
54334101,0,0,0,0
54331210,0,0,0,0
54332200,0,0,0,0
54332201,0,0,0,0
54332210,0,0,0,0
54332211,0,0,0,0
54333200,0,0,0,0
54333201,0,0,0,0
54333210,0,0,0,0
54333211,0,0,0,0
54334200,0,0,0,0
54332310,0,0,0,0
54333300,0,0,0,0
54350701,0,0,1,0
54360000,1,1,1,0
54360001,0,0,1,0
54360010,0,0,1,0
54360011,1,1,1,0
54361000,0,0,1,0
54361001,0,0,1,0
54361010,0,0,0,0
54361011,0,0,1,0
54362001,0,0,1,1
54362011,0,0,0,0
54363001,0,0,0,0
54360100,0,0,1,0
54360101,0,0,1,0
54360110,0,0,1,0
54360111,0,0,1,0
54361100,0,1,1,0
54361101,0,0,0,0
54361110,0,1,1,0
54361111,0,0,0,0
54362100,0,0,0,0
54362101,0,0,1,0
54362110,0,0,1,0
54362111,0,0,1,0
54363100,0,0,1,0
54363101,0,0,1,0
54363111,0,0,0,0
54360200,0,1,1,0
54360201,1,1,1,0
54360210,1,1,1,0
54360211,1,1,1,0
54361200,1,1,1,0
54361201,1,1,1,0
54361210,1,1,1,0
54361211,1,1,1,0
54362200,1,1,1,0
54362201,1,1,1,0
54362210,1,1,1,0
54362211,1,1,1,0
54363200,1,1,1,0
54363201,1,1,1,0
54363210,0,0,1,0
54363211,0,0,1,0
54364200,0,0,1,0
54364201,0,1,1,0
54364211,0,0,0,0
54360300,1,1,1,0
54360301,0,0,1,0
54360310,1,1,1,0
54360311,1,1,1,0
54361300,1,1,1,0
54361301,1,1,1,0
54361310,1,1,1,0
54361311,1,1,1,0
54362300,1,1,1,0
54362301,1,1,1,0
54362310,1,1,1,0
54362311,1,1,1,0
54363300,1,1,1,0
54363301,1,1,1,0
54363310,1,1,1,0
54363311,1,1,1,0
54364300,0,0,1,1
54364301,1,1,1,0
54364310,0,0,0,0
54364311,0,0,1,0
54365300,0,0,0,0
54365301,0,0,1,0
54365311,0,0,0,0
54366301,0,0,0,0
54360400,1,1,1,0
54360401,1,1,1,0
54360410,1,1,1,0
54360411,1,1,1,0
54361400,0,0,1,0
54361401,1,1,1,0
54361410,1,1,1,0
54361411,1,1,1,0
54362400,1,1,1,0
54362401,1,1,1,0
54362410,1,1,1,0
54362411,1,1,1,0
54363400,1,1,1,0
54363401,1,1,1,0
54363410,1,1,1,0
54363411,1,1,1,0
54364400,1,1,1,0
54364401,1,1,1,0
54364410,1,1,1,0
54364411,1,1,1,0
54365400,0,0,1,0
54365401,1,1,1,0
54365410,0,0,1,0
54365411,0,0,1,0
54366400,0,0,1,0
54366401,0,0,1,0
54366410,0,0,1,0
54366411,0,0,1,0
54367401,0,0,0,0
54367411,0,0,0,0
54360500,1,1,1,0
54360501,1,1,1,0
54360510,1,1,1,0
54360511,1,1,1,0
54361500,1,1,1,0
54361501,1,1,1,0
54361510,1,1,1,0
54361511,1,1,1,0
54362500,1,1,1,0
54362501,0,0,0,0
54362510,1,1,1,0
54362511,0,0,1,0
54363500,1,1,1,0
54363501,1,1,1,0
54363510,1,1,1,0
54363511,1,1,1,0
54364500,1,1,1,0
54364501,1,1,1,0
54364510,1,1,1,0
54364511,0,0,1,0
54365500,0,1,1,0
54365501,1,1,1,0
54365510,0,1,1,0
54365511,1,1,1,0
54366500,0,0,1,0
54366501,0,0,1,0
54366510,0,0,1,0
54366511,0,0,1,0
54367500,0,0,1,0
54367501,0,1,1,0
54367510,0,0,0,0
54367511,0,1,1,0
54360600,1,1,1,0
54360601,1,1,1,0
54360610,1,1,1,0
54360611,1,1,1,0
54361600,1,1,1,0
54361601,1,1,1,0
54361610,1,1,1,0
54361611,1,1,1,0
54362600,1,1,1,0
54362601,1,1,1,0
54362610,1,1,1,0
54362611,1,1,1,0
54363600,1,1,1,0
54363601,1,1,1,0
54363610,1,1,1,0
54363611,1,1,1,0
54364600,0,0,0,0
54364601,1,1,1,0
54364610,0,0,1,0
54364611,1,1,1,0
54365600,1,1,1,0
54365601,1,1,1,0
54365610,1,1,1,0
54365611,1,1,1,0
54366600,1,1,1,0
54366601,1,1,1,0
54366610,1,1,1,0
54366611,1,1,1,0
54367600,0,1,1,0
54367601,0,1,1,0
54367610,0,1,1,0
54367611,0,1,1,0
54360700,1,1,1,0
54360701,0,0,1,0
54360710,1,1,1,0
54360711,1,1,1,0
54361700,1,1,1,0
54361701,1,1,1,0
54361710,1,1,1,0
54361711,1,1,1,0
54362700,1,1,1,0
54362701,1,1,1,0
54362710,1,1,1,0
54362711,1,1,1,0
54363700,1,1,1,0
54363701,1,1,1,0
54363710,1,1,1,0
54363711,1,1,1,0
54364700,1,1,1,0
54364701,1,1,1,0
54364710,1,1,1,0
54364711,1,1,1,0
54365700,1,1,1,0
54365701,1,1,1,0
54365710,1,1,1,0
54365711,1,1,1,0
54366700,0,0,1,0
54366701,1,1,1,0
54366710,0,0,1,0
54366711,0,1,1,0
54367700,0,1,1,0
54367701,0,0,1,1
54367710,0,0,0,0
54367711,0,0,1,0
54370000,1,1,1,0
54370001,1,1,1,0
54370010,1,1,1,0
54370011,1,1,1,0
54371000,1,1,1,0
54371001,1,1,1,0
54371010,1,1,1,0
54371011,1,1,1,0
54372000,1,1,1,0
54372001,1,1,1,0
54372010,1,1,1,0
54372011,1,1,1,0
54373000,1,1,1,0
54373001,0,0,1,0
54373010,1,1,1,0
54373011,1,1,1,0
54374000,0,1,1,0
54374001,1,1,1,0
54374010,1,1,1,0
54374011,1,1,1,0
54375000,1,1,1,0
54375001,1,1,1,0
54375010,1,1,1,0
54375011,1,1,1,0
54376000,1,1,1,0
54376001,1,1,1,0
54376010,1,1,1,0
54376011,1,1,1,0
54377000,0,1,1,0
54377001,1,1,1,0
54377010,0,1,1,0
54377011,1,1,1,0
54370100,1,1,1,0
54370101,1,1,1,0
54370110,1,1,1,0
54370111,1,1,1,0
54371100,1,1,1,0
54371101,1,1,1,0
54371110,1,1,1,0
54371111,1,1,1,0
54372100,1,1,1,0
54372101,1,1,1,0
54372110,0,0,1,0
54372111,1,1,1,0
54373100,1,1,1,0
54373101,1,1,1,0
54373110,1,1,1,0
54373111,1,1,1,0
54374100,1,1,1,0
54374101,1,1,1,0
54374110,1,1,1,0
54374111,1,1,1,0
54375100,1,1,1,0
54375101,1,1,1,0
54375110,1,1,1,0
54375111,1,1,1,0
54376100,1,1,1,0
54376101,1,1,1,0
54376110,1,1,1,0
54376111,1,1,1,0
54377100,0,0,1,0
54377101,0,0,1,0
54377110,0,0,0,0
54377111,0,0,1,1
54370200,1,1,1,0
54370201,1,1,1,0
54370210,1,1,1,0
54370211,1,1,1,0
54371200,1,1,1,0
54371201,1,1,1,0
54371210,1,1,1,0
54371211,1,1,1,0
54372200,1,1,1,0
54372201,1,1,1,0
54372210,1,1,1,0
54372211,1,1,1,0
54373200,1,1,1,0
54373201,1,1,1,0
54373210,1,1,1,0
54373211,1,1,1,0
54374200,1,1,1,0
54374201,1,1,1,0
54374210,1,1,1,0
54374211,1,1,1,0
54375200,1,1,1,0
54375201,1,1,1,0
54375210,1,1,1,0
54375211,1,1,1,0
54376200,1,1,1,0
54376201,1,1,1,0
54376210,1,1,1,0
54376211,1,1,1,0
54377200,0,1,1,0
54377201,0,1,1,0
54377210,0,0,1,1
54377211,0,1,1,0
54370300,1,1,1,0
54370301,1,1,1,0
54370310,1,1,1,0
54370311,1,1,1,0
54371300,1,1,1,0
54371301,1,1,1,0
54371310,1,1,1,0
54371311,1,1,1,0
54372300,1,1,1,0
54372301,1,1,1,0
54372310,1,1,1,0
54372311,1,1,1,0
54373300,1,1,1,0
54373301,1,1,1,0
54373310,1,1,1,0
54373311,1,1,1,0
54374300,1,1,1,0
54374301,1,1,1,0
54374310,1,1,1,0
54374311,1,1,1,0
54375300,1,1,1,0
54375301,1,1,1,0
54375310,1,1,1,0
54375311,1,1,1,0
54376300,1,1,1,0
54376301,1,1,1,0
54376310,1,1,1,0
54376311,1,1,1,0
54377300,1,1,1,0
54377301,1,1,1,0
54377310,1,1,1,0
54377311,1,1,1,0
54370400,1,1,1,0
54370401,1,1,1,0
54370410,1,1,1,0
54370411,1,1,1,0
54371400,1,1,1,0
54371401,1,1,1,0
54371410,1,1,1,0
54371411,1,1,1,0
54372400,1,1,1,0
54372401,1,1,1,0
54372410,1,1,1,0
54372411,1,1,1,0
54373400,1,1,1,0
54373401,1,1,1,0
54373410,1,1,1,0
54373411,1,1,1,0
54374400,1,1,1,0
54374401,1,1,1,0
54374410,1,1,1,0
54374411,1,1,1,0
54375400,1,1,1,0
54375401,1,1,1,0
54375410,1,1,1,0
54375411,0,0,0,0
54376400,1,1,1,0
54376401,0,0,0,0
54376410,1,1,1,0
54376411,1,1,1,0
54377400,1,1,1,0
54377401,1,1,1,0
54377410,1,1,1,0
54377411,1,1,1,0
54370500,1,1,1,0
54370501,1,1,1,0
54370510,1,1,1,0
54370511,1,1,1,0
54371500,1,1,1,0
54371501,1,1,1,0
54371510,1,1,1,0
54371511,1,1,1,0
54372500,1,1,1,0
54372501,1,1,1,0
54372510,1,1,1,0
54372511,1,1,1,0
54373500,1,1,1,0
54373501,1,1,1,0
54373510,1,1,1,0
54373511,1,1,0,0
54374500,1,1,1,0
54374501,1,1,1,0
54374510,0,1,1,0
54374511,1,1,1,0
54375500,1,1,1,0
54375501,1,1,1,0
54375510,1,1,1,0
54375511,1,1,1,0
54376500,1,1,1,0
54376501,0,1,1,0
54376510,1,1,1,0
54376511,1,1,1,0
54377500,1,1,1,0
54377501,0,1,1,0
54377510,0,0,0,0
54377511,0,0,1,1
54370600,1,1,1,0
54370601,1,1,1,0
54370610,1,1,1,0
54370611,1,1,1,0
54371600,1,1,1,0
54371601,1,1,1,0
54371610,1,1,1,0
54371611,1,1,1,0
54372600,1,1,1,0
54372601,1,1,1,0
54372610,1,1,1,0
54372611,1,1,1,0
54373600,1,1,1,0
54373601,1,1,1,0
54373610,1,1,1,0
54373611,1,1,1,0
54374600,1,1,1,0
54374601,1,1,1,0
54374610,1,1,1,0
54374611,1,1,1,0
54375600,1,1,1,0
54375601,1,1,1,0
54375610,1,1,1,0
54375611,1,1,1,0
54376600,1,1,1,0
54376601,1,1,1,0
54376610,1,1,1,0
54376611,1,1,1,0
54377600,1,1,1,0
54377601,1,1,1,0
54377610,0,1,1,0
54377611,1,1,1,0
54370700,1,1,1,0
54370701,1,1,1,0
54370710,1,1,1,0
54370711,1,1,1,0
54371700,0,1,1,0
54371701,0,1,1,0
54371710,0,0,1,0
54371711,0,1,1,0
54372700,0,0,1,1
54372701,0,1,1,0
54372710,0,0,1,0
54372711,0,1,1,0
54373700,0,0,1,0
54373701,0,1,1,0
54373710,0,1,1,0
54373711,1,1,1,0
54374700,1,1,1,0
54374701,1,1,1,0
54374710,1,1,1,0
54374711,0,1,1,0
54375700,0,1,1,0
54375701,0,1,1,0
54375710,0,1,1,0
54375711,1,1,1,0
54376700,1,1,1,0
54376701,1,1,1,0
54376710,1,1,1,0
54376711,1,1,1,0
54377700,1,1,1,0
54377701,0,1,1,0
54377710,1,1,1,0
54377711,1,1,1,0
54380000,0,1,1,0
54380001,0,0,0,0
54380010,1,1,1,0
54380011,0,1,1,0
54381000,1,1,1,0
54381001,1,1,1,0
54381010,1,1,1,0
54381011,1,1,1,0
54382000,1,1,1,0
54382001,1,1,1,0
54382010,1,1,1,0
54382011,1,1,1,0
54383000,1,1,1,0
54383001,1,1,1,0
54383010,1,1,1,0
54383011,1,1,1,0
54384000,1,1,1,0
54384001,1,1,1,0
54384010,1,1,1,0
54384011,1,1,1,0
54385000,1,1,1,0
54385001,1,1,1,0
54385010,1,1,1,0
54385011,1,1,1,0
54386000,1,1,1,0
54386001,0,0,1,1
54386010,0,1,1,0
54386011,0,1,1,0
54387000,0,1,1,0
54387001,0,1,1,0
54387010,1,1,1,0
54387011,1,1,1,0
54380100,1,1,1,0
54380101,0,0,0,0
54380110,1,1,1,0
54380111,1,1,1,0
54381100,1,1,1,0
54381101,0,0,0,0
54381110,1,1,1,0
54381111,1,1,1,0
54382100,1,1,1,0
54382101,1,1,1,0
54382110,1,1,1,0
54382111,1,1,1,0
54383100,1,1,1,0
54383101,1,1,1,0
54383110,1,1,1,0
54383111,1,1,1,0
54384100,1,1,1,0
54384101,1,1,1,0
54384110,1,1,1,0
54384111,0,0,1,1
54385100,1,1,1,0
54385101,1,1,1,0
54385110,1,1,1,0
54385111,1,1,1,0
54386100,0,1,1,0
54386101,1,1,1,0
54386110,1,1,1,0
54386111,1,1,1,0
54387100,0,0,1,0
54387101,0,0,1,0
54387110,0,1,1,0
54387111,0,0,1,1
54380200,0,0,1,1
54380201,1,1,1,0
54380210,1,1,1,0
54380211,1,1,1,0
54381200,1,1,1,0
54381201,1,1,1,0
54381210,1,1,1,0
54381211,1,1,1,0
54382200,1,1,1,0
54382201,1,1,1,0
54382210,1,1,1,0
54382211,0,0,1,0
54383200,1,1,1,0
54383201,0,0,1,0
54383210,1,1,1,0
54383211,0,0,0,0
54384200,1,1,1,0
54384201,0,1,1,0
54384210,0,0,1,1
54384211,1,1,1,0
54385200,1,1,1,0
54385201,1,1,1,0
54385210,1,1,1,0
54385211,1,1,1,0
54386200,1,1,1,0
54386201,1,1,1,0
54386210,1,1,1,0
54386211,1,1,1,0
54387200,1,1,1,0
54387201,1,1,1,0
54387210,1,1,1,0
54387211,1,1,1,0
54380300,1,1,1,0
54380301,1,1,1,0
54380310,1,1,1,0
54380311,1,1,1,0
54381300,1,1,1,0
54381301,1,1,1,0
54381310,1,1,1,0
54381311,0,1,1,0
54382300,1,1,1,0
54382301,0,1,1,0
54382310,1,1,1,0
54382311,0,1,1,0
54383300,0,0,1,0
54383301,0,0,0,0
54383310,0,1,1,0
54383311,0,0,1,1
54384300,1,1,1,0
54384301,1,1,1,0
54384310,1,1,1,0
54384311,1,1,1,0
54385300,1,1,1,0
54385301,1,1,1,0
54385310,1,1,1,0
54385311,1,1,1,0
54386300,1,1,1,0
54386301,1,1,1,0
54386310,1,1,1,0
54386311,1,1,1,0
54387300,1,1,1,0
54387301,1,1,1,0
54387310,1,1,1,0
54387311,1,1,1,0
54380400,1,1,1,0
54380401,1,1,1,0
54380410,1,1,1,0
54380411,1,1,1,0
54381400,1,1,1,0
54381401,1,1,1,0
54381410,1,1,1,0
54381411,1,1,1,0
54382400,1,1,1,0
54382401,1,1,1,0
54382410,1,1,1,0
54382411,1,1,1,0
54383400,1,1,1,0
54383401,1,1,1,0
54383410,1,1,1,0
54383411,1,1,1,0
54384400,1,1,1,0
54384401,1,1,1,0
54384410,1,1,1,0
54384411,1,1,1,0
54385400,0,1,1,0
54385401,1,1,1,0
54385410,1,1,1,0
54385411,1,1,1,0
54386400,1,1,1,0
54386401,1,1,1,0
54386410,1,1,1,0
54386411,1,1,1,0
54387400,1,1,1,0
54387401,1,1,1,0
54387410,1,1,1,0
54387411,1,1,1,0
54380500,1,1,1,0
54380501,1,1,1,0
54380510,1,1,1,0
54380511,1,1,1,0
54381500,1,1,1,0
54381501,1,1,1,0
54381510,1,1,1,0
54381511,1,1,1,0
54382500,1,1,1,0
54382501,1,1,1,0
54382510,1,1,1,0
54382511,1,1,1,0
54383500,1,1,1,0
54383501,1,1,1,0
54383510,1,1,1,0
54383511,1,1,1,0
54384500,1,1,1,0
54384501,1,1,1,0
54384510,1,1,1,0
54384511,1,1,1,0
54385500,1,1,1,0
54385501,1,1,1,0
54385510,1,1,1,0
54385511,1,1,1,0
54386500,1,1,1,0
54386501,1,1,1,0
54386510,1,1,1,0
54386511,1,1,1,0
54387500,1,1,1,0
54387501,1,1,1,0
54387510,1,1,1,0
54387511,1,1,1,0
54380600,1,1,1,0
54380601,1,1,1,0
54380610,1,1,1,0
54380611,1,1,1,0
54381600,1,1,1,0
54381601,1,1,1,0
54381610,1,1,1,0
54381611,1,1,1,0
54382600,1,1,1,0
54382601,1,1,1,0
54382610,0,1,1,0
54382611,0,1,1,0
54383600,0,1,1,0
54383601,0,1,0,0
54383610,1,1,1,0
54383611,1,1,1,0
54384600,1,1,1,0
54384601,1,1,1,0
54384610,1,1,1,0
54384611,1,1,1,0
54385600,1,1,1,0
54385601,0,1,1,0
54385610,1,1,1,0
54385611,1,1,1,0
54386600,1,1,1,0
54386601,0,1,1,0
54386610,1,1,1,0
54386611,1,1,1,0
54387600,1,1,1,0
54387601,1,1,1,0
54387610,1,1,1,0
54387611,1,1,1,0
54380700,1,1,1,0
54380701,1,1,1,0
54380710,1,1,1,0
54380711,1,1,1,0
54381700,1,1,1,0
54381701,1,1,0,0
54381710,1,1,1,0
54381711,0,1,1,0
54382700,0,1,1,0
54382701,0,1,1,0
54382710,0,1,1,0
54382711,0,1,1,0
54383700,0,0,0,0
54383701,0,0,0,0
54383710,0,0,0,0
54383711,0,0,0,0
54384700,0,1,1,0
54384701,0,0,1,0
54384710,0,0,1,0
54384711,0,0,0,0
54385700,1,1,1,0
54385701,0,0,1,1
54385710,1,1,1,0
54385711,0,0,1,1
54386700,0,1,1,0
54386701,0,0,0,0
54386710,1,1,1,0
54386711,1,1,1,0
